start_dt,stop_dt,duration,depth,scramble,is_solved,solve_steps,sol_len_naive,sol_len_bfs,tree_depth_max,tree_depth_mean
2019-01-06T14:09:16.552747,2019-01-06T14:09:16.556388,0.003641,1,10,1,1,1,1,1,1.0
2019-01-06T14:09:16.556505,2019-01-06T14:09:16.557775,0.00127,1,1,1,1,1,1,1,1.0
2019-01-06T14:09:16.557882,2019-01-06T14:09:16.559134,0.001252,1,0,1,1,1,1,1,1.0
2019-01-06T14:09:16.559234,2019-01-06T14:09:16.560486,0.001252,1,11,1,1,1,1,1,1.0
2019-01-06T14:09:16.560587,2019-01-06T14:09:16.561850,0.001263,1,4,1,1,1,1,1,1.0
2019-01-06T14:09:16.562391,2019-01-06T14:09:16.566287,0.003896,2,3 3,1,3,2,2,2,1.6875
2019-01-06T14:09:16.566554,2019-01-06T14:09:16.570355,0.003801,2,11 1,1,3,2,2,2,1.6875
2019-01-06T14:09:16.570543,2019-01-06T14:09:16.574331,0.003788,2,11 8,1,3,2,2,2,1.6875
2019-01-06T14:09:16.574590,2019-01-06T14:09:16.577116,0.002526,2,9 6,1,2,2,2,2,1.5
2019-01-06T14:09:16.577296,2019-01-06T14:09:16.581111,0.003815,2,0 1,1,3,2,2,2,1.6875
2019-01-06T14:09:16.581816,2019-01-06T14:09:16.583161,0.001345,3,3 8 9,1,1,1,1,1,1.0
2019-01-06T14:09:16.583268,2019-01-06T14:09:16.589829,0.006561,3,0 8 3,1,5,3,3,3,2.230769230769231
2019-01-06T14:09:16.590204,2019-01-06T14:09:16.596763,0.006559,3,11 8 6,1,5,3,3,3,2.230769230769231
2019-01-06T14:09:16.597126,2019-01-06T14:09:16.603598,0.006472,3,9 4 0,1,5,3,3,3,2.230769230769231
2019-01-06T14:09:16.603957,2019-01-06T14:09:16.613108,0.009151,3,6 5 4,1,7,3,3,3,2.4125
2019-01-06T14:09:16.614026,2019-01-06T14:09:16.617896,0.00387,4,1 1 6 1,1,3,2,2,2,1.6875
2019-01-06T14:09:16.618082,2019-01-06T14:09:16.627136,0.009054,4,5 9 4 0,1,7,4,4,4,2.75
2019-01-06T14:09:16.627638,2019-01-06T14:09:16.639319,0.011681,4,1 6 1 8,1,9,4,4,4,3.03
2019-01-06T14:09:16.639908,2019-01-06T14:09:16.651579,0.011671,4,9 11 1 0,1,9,4,4,4,2.975
2019-01-06T14:09:16.652389,2019-01-06T14:09:16.661435,0.009046,4,1 6 4 7,1,7,4,4,4,2.75
2019-01-06T14:09:16.663770,2019-01-06T14:09:16.675613,0.011843,5,5 5 3 10 11,1,9,5,5,5,3.5642857142857145
2019-01-06T14:09:16.676580,2019-01-06T14:09:16.690900,0.01432,5,10 2 11 3 2,1,11,5,5,5,3.38125
2019-01-06T14:09:16.692098,2019-01-06T14:09:16.705241,0.013143,5,8 3 10 5 0,1,10,5,5,5,3.5076923076923077
2019-01-06T14:09:16.706136,2019-01-06T14:09:16.718102,0.011966,5,4 1 3 11 3,1,9,5,5,5,3.260869565217391
2019-01-06T14:09:16.718778,2019-01-06T14:09:16.732084,0.013306,5,7 2 4 2 3,1,10,5,5,5,3.533333333333333
2019-01-06T14:09:16.733558,2019-01-06T14:09:16.911121,0.177563,6,9 6 9 6 5 3,1,117,6,6,12,8.273816314888762
2019-01-06T14:09:16.915739,2019-01-06T14:09:16.925316,0.009577,6,9 5 7 0 1 5,1,7,4,4,4,2.75
2019-01-06T14:09:16.925913,2019-01-06T14:09:16.971490,0.045577,6,9 1 1 11 7 8,1,33,8,8,11,6.27710843373494
2019-01-06T14:09:16.973543,2019-01-06T14:09:16.997381,0.023838,6,11 4 6 10 10 5,1,18,6,6,6,4.45
2019-01-06T14:09:16.999458,2019-01-06T14:09:17.009837,0.010379,6,5 0 9 8 3 3,1,8,4,4,4,2.963636363636364
2019-01-06T14:09:17.017249,2019-01-06T14:09:17.121869,0.10462,7,10 0 3 1 0 5 1,1,78,7,7,9,6.035183349851338
2019-01-06T14:09:17.134077,2019-01-06T14:09:17.151273,0.017196,7,3 3 3 8 7 2 6,1,13,5,5,5,3.2
2019-01-06T14:09:17.152471,2019-01-06T14:09:17.207169,0.054698,7,8 1 0 10 8 0 1,1,41,7,7,7,5.096818810511756
2019-01-06T14:09:17.212023,2019-01-06T14:09:17.356197,0.144174,7,11 7 2 3 4 3 0,1,105,7,7,10,6.455197132616488
